user_name,user_id,video_id,video_desc,video_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays
washingtonpost,6665748878039842822,6860133438444424453,Our fifth haiku for #haikuweek. Thanks Ava!,1597249289,8,https://www.tiktok.com/@washingtonpost/video/6860133438444424453?lang=en,3010,0,34,15200
washingtonpost,6665748878039842822,6859797412618243334,"Incredible haiku, Ellie. Thanks for sending it in for #haikuweek",1597171052,20,https://www.tiktok.com/@washingtonpost/video/6859797412618243334?lang=en,3054,16,44,12200
washingtonpost,6665748878039842822,6859794965694795013,"#HaikuWeek continues! Well written, Andrew. Very realistic.",1597170481,10,https://www.tiktok.com/@washingtonpost/video/6859794965694795013?lang=en,3464,28,28,17000
washingtonpost,6665748878039842822,6859433845356383494,It’s #HaikuWeek! This haiku was submitted by Finn Beaver. No people were harmed in the making of this TikTok.,1597086402,15,https://www.tiktok.com/@washingtonpost/video/6859433845356383494?lang=en,6038,61,74,23000
washingtonpost,6665748878039842822,6859431080357940485,"It’s #HaikuWeek! I’m reading my ten favorite haiku poems. We’ve received almost 4000 (so far). Here’s the first one, by Sarah Gorman.",1597085758,7,https://www.tiktok.com/@washingtonpost/video/6859431080357940485?lang=en,5981,42,53,28300
washingtonpost,6665748878039842822,6858311355259309317,Taking a much-needed vacation next week but will post TikToks reading your haikus. #HaikuTikTok,1596825053,15,https://www.tiktok.com/@washingtonpost/video/6858311355259309317?lang=en,20600,532,365,97400
washingtonpost,6665748878039842822,6858279939779628293,That’s what sisters are for I guess #ExecutiveOrder,1596817739,16,https://www.tiktok.com/@washingtonpost/video/6858279939779628293?lang=en,7979,51,89,32800
washingtonpost,6665748878039842822,6857961215008787718,Everyone has a favorite,1596743529,8,https://www.tiktok.com/@washingtonpost/video/6857961215008787718?lang=en,3478,96,82,26200
washingtonpost,6665748878039842822,6857896118257192197,Big if true. #taylorswift,1596728385,17,https://www.tiktok.com/@washingtonpost/video/6857896118257192197?lang=en,6999,266,70,34100
washingtonpost,6665748878039842822,6857547478661729541,He’s different okay,1596647198,17,https://www.tiktok.com/@washingtonpost/video/6857547478661729541?lang=en,9338,433,170,54200
washingtonpost,6665748878039842822,6857525500852587782,Allan Lichtman has correctly predicted eight of the last nine elections. He predicted a Biden victory in the New York Times today #2020election,1596642083,10,https://www.tiktok.com/@washingtonpost/video/6857525500852587782?lang=en,39000,2222,706,251100
washingtonpost,6665748878039842822,6857237083401014534,Jacqueline’s ‘Power Up’ newsletter got a makeover 🌈,1596574929,15,https://www.tiktok.com/@washingtonpost/video/6857237083401014534?lang=en,1193,4,10,15100
washingtonpost,6665748878039842822,6857148035332312325,Ready for the Olympics #balance #athlete #chocolatemilk,1596554197,9,https://www.tiktok.com/@washingtonpost/video/6857148035332312325?lang=en,2298,19,34,19800
washingtonpost,6665748878039842822,6856864960081906950,Allison Michaels hosts the “Can He Do That?” podcast.,1596488288,31,https://www.tiktok.com/@washingtonpost/video/6856864960081906950?lang=en,12500,70,88,53300
washingtonpost,6665748878039842822,6856814762001452293,May have jumped the gun #TikTokBan,1596476600,16,https://www.tiktok.com/@washingtonpost/video/6856814762001452293?lang=en,10800,58,77,50100
washingtonpost,6665748878039842822,6855775030803008774,Reply to @mak_________ how’s that,1596234516,10,https://www.tiktok.com/@washingtonpost/video/6855775030803008774?lang=en,4285,12,99,29900
washingtonpost,6665748878039842822,6855730789535993094,Just google Bill Gates chair jump #microsoft #buytiktok,1596224214,10,https://www.tiktok.com/@washingtonpost/video/6855730789535993094?lang=en,11600,109,177,81600
washingtonpost,6665748878039842822,6855677440899960070,Wal-Mart and Winn-Dixie chains are now requiring masks in grocery stores #WearAMask,1596211793,13,https://www.tiktok.com/@washingtonpost/video/6855677440899960070?lang=en,10200,78,66,49300
washingtonpost,6665748878039842822,6855350682401180933,"A quick report from our economics correspondent, Heather Long 💃",1596135714,19,https://www.tiktok.com/@washingtonpost/video/6855350682401180933?lang=en,6950,118,65,34300
washingtonpost,6665748878039842822,6855305497138990342,"Put me in, coach #WholeNewGame",1596125194,24,https://www.tiktok.com/@washingtonpost/video/6855305497138990342?lang=en,1703,13,34,13000
washingtonpost,6665748878039842822,6854986997472218373,"The CEO’s of Facebook, Google, Apple and Amazon are testifying before the House Judiciary Committee today. #lipsync",1596051037,12,https://www.tiktok.com/@washingtonpost/video/6854986997472218373?lang=en,6320,24,43,37100
washingtonpost,6665748878039842822,6854964806772919557,"Right now, as many as 30,000 people are being recruited to participate in these #vaccinetrials",1596045870,34,https://www.tiktok.com/@washingtonpost/video/6854964806772919557?lang=en,6328,52,40,31200
washingtonpost,6665748878039842822,6854645986640383237,Oh. Reply to @elshawtygotthatmelody,1595971640,8,https://www.tiktok.com/@washingtonpost/video/6854645986640383237?lang=en,10500,91,75,54000
washingtonpost,6665748878039842822,6854631860618808582,The only way to know for sure. #GenZTest #MillennialTest,1595968350,18,https://www.tiktok.com/@washingtonpost/video/6854631860618808582?lang=en,26200,2000,654,357300
washingtonpost,6665748878039842822,6854561723966442757,Feeling rejuvenated 😀,1595952021,10,https://www.tiktok.com/@washingtonpost/video/6854561723966442757?lang=en,39400,3335,256,265700
washingtonpost,6665748878039842822,6854233594265750789,"Sorry, @mlb #lovestory",1595875622,20,https://www.tiktok.com/@washingtonpost/video/6854233594265750789?lang=en,6322,455,103,39200
washingtonpost,6665748878039842822,6854186567259491589,All are welcome #alttiktok,1595864673,10,https://www.tiktok.com/@washingtonpost/video/6854186567259491589?lang=en,7750,79,148,43300
washingtonpost,6665748878039842822,6853113070319914246,My #FanArt,1595614729,13,https://www.tiktok.com/@washingtonpost/video/6853113070319914246?lang=en,13700,5,33,58300
washingtonpost,6665748878039842822,6853066530515700997,"It’s not easy producing our daily podcast, but host Martine Powers and her guests make it work. #PostReports",1595603894,21,https://www.tiktok.com/@washingtonpost/video/6853066530515700997?lang=en,15900,136,97,85800
washingtonpost,6665748878039842822,6852783396884729094,Congrats 🥂,1595537971,32,https://www.tiktok.com/@washingtonpost/video/6852783396884729094?lang=en,57800,3877,686,253400
washingtonpost,6665748878039842822,6852721233105030405,Had a very productive morning #ShoulderAngel,1595523498,19,https://www.tiktok.com/@washingtonpost/video/6852721233105030405?lang=en,4616,26,22,23600
washingtonpost,6665748878039842822,6852408374106066181,Got her so good #prank,1595450654,36,https://www.tiktok.com/@washingtonpost/video/6852408374106066181?lang=en,3607,6,50,21300
washingtonpost,6665748878039842822,6852368127397842182,Reporter and veteran Alex Horton talks about the Customs and Border Protection and federal immigration officers wearing camouflage in Portland.,1595441284,38,https://www.tiktok.com/@washingtonpost/video/6852368127397842182?lang=en,2033,35,41,15900
washingtonpost,6665748878039842822,6851999077823974661,Need a new phone now #ExplainTikTok #Luigi,1595355357,9,https://www.tiktok.com/@washingtonpost/video/6851999077823974661?lang=en,2240,64,35,20700
washingtonpost,6665748878039842822,6851949854101458182,A tribute to all the lost socks 🧦 #IAmLost,1595343897,10,https://www.tiktok.com/@washingtonpost/video/6851949854101458182?lang=en,1683,10,19,15900
washingtonpost,6665748878039842822,6851666945503251718,Anyone want eggs?? 🍳,1595278027,8,https://www.tiktok.com/@washingtonpost/video/6851666945503251718?lang=en,6941,195,70,57100
washingtonpost,6665748878039842822,6851611237340499205,What a heartwarming story,1595265057,35,https://www.tiktok.com/@washingtonpost/video/6851611237340499205?lang=en,10100,87,133,46600
washingtonpost,6665748878039842822,6850536942879182086,A fox keeps stealing copies of the Washington Post BUT NOT ANYMORE 🦊,1595014928,12,https://www.tiktok.com/@washingtonpost/video/6850536942879182086?lang=en,15100,27,80,65800
washingtonpost,6665748878039842822,6850478464353438981,🚨 FOX THEFT 🚨,1595001312,16,https://www.tiktok.com/@washingtonpost/video/6850478464353438981?lang=en,5023,50,75,39900
washingtonpost,6665748878039842822,6850183192998137094,𝘢𝘮 𝘐 𝘰𝘭𝘥,1594932564,11,https://www.tiktok.com/@washingtonpost/video/6850183192998137094?lang=en,3307,21,42,25000
washingtonpost,6665748878039842822,6850176146709957894,Ben is quarantined in the #NBA bubble. The plan is for both the media and players to live in the #nbabubble for a 92-day-season.,1594930923,58,https://www.tiktok.com/@washingtonpost/video/6850176146709957894?lang=en,3638,184,53,30000
washingtonpost,6665748878039842822,6850118575873608965,Current events #singalong,1594917519,18,https://www.tiktok.com/@washingtonpost/video/6850118575873608965?lang=en,6529,58,53,44400
washingtonpost,6665748878039842822,6849809092203040005,What a day it’s been.,1594845462,30,https://www.tiktok.com/@washingtonpost/video/6849809092203040005?lang=en,4177,54,58,25400
washingtonpost,6665748878039842822,6849732627600084229,My colleagues’ voices give me life #PodcastDance,1594827659,18,https://www.tiktok.com/@washingtonpost/video/6849732627600084229?lang=en,3567,52,88,25900
washingtonpost,6665748878039842822,6849430271796776197,"Geoffrey Fowler, our tech columnist, breaks down the real privacy risks of using TikTok.",1594757261,39,https://www.tiktok.com/@washingtonpost/video/6849430271796776197?lang=en,7159,288,113,35600
washingtonpost,6665748878039842822,6849365739015638278,🏡 🏃 🏡,1594742236,8,https://www.tiktok.com/@washingtonpost/video/6849365739015638278?lang=en,38300,1087,110,299600
washingtonpost,6665748878039842822,6849051592193248518,#IsItCake 🍰,1594669093,11,https://www.tiktok.com/@washingtonpost/video/6849051592193248518?lang=en,85600,988,347,569800
washingtonpost,6665748878039842822,6849006171207044358,"On Monday morning, the Washington Redskins announced they will be changing their name and logo.",1594658517,34,https://www.tiktok.com/@washingtonpost/video/6849006171207044358?lang=en,8327,209,122,40100
washingtonpost,6665748878039842822,6847927622534466821,"Also, Jeff Bezos has no influence on editorial decisions at the Post. #Amazon #JeffBezos",1594407397,27,https://www.tiktok.com/@washingtonpost/video/6847927622534466821?lang=en,8123,109,114,36700
washingtonpost,6665748878039842822,6847890634137767174,Reply to @adeetssss thanks for noticing #thatsmile,1594398785,10,https://www.tiktok.com/@washingtonpost/video/6847890634137767174?lang=en,2430,17,34,21100
washingtonpost,6665748878039842822,6847566529165331718,BREAKING NEWS,1594323323,18,https://www.tiktok.com/@washingtonpost/video/6847566529165331718?lang=en,4301,39,64,25300
washingtonpost,6665748878039842822,6847510883040546054,The Kanye West news cycle,1594310367,23,https://www.tiktok.com/@washingtonpost/video/6847510883040546054?lang=en,8382,53,76,45700
washingtonpost,6665748878039842822,6847201882281217286,Help me #quarantine,1594238423,22,https://www.tiktok.com/@washingtonpost/video/6847201882281217286?lang=en,3221,59,67,27000
washingtonpost,6665748878039842822,6847144707982707974,Glenn Kessler is the editor and chief of The Fact Checker. He also lives in my mirror. #factcheck #coronavirus,1594225111,12,https://www.tiktok.com/@washingtonpost/video/6847144707982707974?lang=en,17700,269,156,74600
washingtonpost,6665748878039842822,6846834223689567494,"Secretary of State Mike Pompeo said late Monday that the U.S. is considering banning Chinese social media apps, including TikTok. #newspaper",1594152821,10,https://www.tiktok.com/@washingtonpost/video/6846834223689567494?lang=en,6971,94,108,34500
washingtonpost,6665748878039842822,6846820824394009862,You hate to see it #LaughPause,1594149701,7,https://www.tiktok.com/@washingtonpost/video/6846820824394009862?lang=en,5158,45,28,39400
washingtonpost,6665748878039842822,6846764779286056198,Made this with my friends that I have #ihavefriends,1594136652,13,https://www.tiktok.com/@washingtonpost/video/6846764779286056198?lang=en,17300,513,126,128000
washingtonpost,6665748878039842822,6845671089167781125,Stuck inside for #4thOfJuly? Our food host Mary Beth Albright has you covered.,1593882008,26,https://www.tiktok.com/@washingtonpost/video/6845671089167781125?lang=en,4623,76,38,30100
washingtonpost,6665748878039842822,6845289313043811589,Gene with the latest news on the next generation of gaming. #xbox #playstation,1593793119,28,https://www.tiktok.com/@washingtonpost/video/6845289313043811589?lang=en,5220,13,54,28200
washingtonpost,6665748878039842822,6844941732426124550,How to support your black friends and colleagues without it being performative #RaiseYourVoice,1593712192,38,https://www.tiktok.com/@washingtonpost/video/6844941732426124550?lang=en,1587,43,29,15400
washingtonpost,6665748878039842822,6844911748072492294,Prove it #wearyourfacemask,1593705211,8,https://www.tiktok.com/@washingtonpost/video/6844911748072492294?lang=en,12500,85,47,98400
washingtonpost,6665748878039842822,6844603462106369286,Can’t believe it worked #PillowSwitch,1593633432,14,https://www.tiktok.com/@washingtonpost/video/6844603462106369286?lang=en,4248,24,47,27100
washingtonpost,6665748878039842822,6844547929185717510,The floor is the New York Times #FloorIsLava,1593620502,12,https://www.tiktok.com/@washingtonpost/video/6844547929185717510?lang=en,7490,150,70,46900
washingtonpost,6665748878039842822,6844217371339558149,I’m gonna win this year’s Hunger Games.,1593543538,12,https://www.tiktok.com/@washingtonpost/video/6844217371339558149?lang=en,7240,75,51,37400
washingtonpost,6665748878039842822,6844193684599164166,"Yes, “comic book reporter” is a real job #Marvel #CaptainAmerica #Falcon",1593538023,53,https://www.tiktok.com/@washingtonpost/video/6844193684599164166?lang=en,3202,41,30,20000
washingtonpost,6665748878039842822,6843928291900984582,Journalism on the go 🛴,1593476233,53,https://www.tiktok.com/@washingtonpost/video/6843928291900984582?lang=en,7352,98,56,37400
washingtonpost,6665748878039842822,6843842040556522758,Make sure to cover your nose and mouth! #facemasktutorial,1593456149,13,https://www.tiktok.com/@washingtonpost/video/6843842040556522758?lang=en,13900,264,458,257200
washingtonpost,6665748878039842822,6842741220419144965,"The U.S. set another single-day record for new #coronavirus cases on Thursday. State health departments across the country reported 39,327 new cases.",1593199845,8,https://www.tiktok.com/@washingtonpost/video/6842741220419144965?lang=en,11700,118,103,66000
washingtonpost,6665748878039842822,6842682949004053765,We’re really happy #PhotoStory,1593186278,13,https://www.tiktok.com/@washingtonpost/video/6842682949004053765?lang=en,7753,155,93,41900
washingtonpost,6665748878039842822,6842391490317094149,She’s so talented #DogsOfTikTok,1593118417,17,https://www.tiktok.com/@washingtonpost/video/6842391490317094149?lang=en,7559,63,89,34100
washingtonpost,6665748878039842822,6842356121693359365,We’re still on the #FirstWave it turns out. #coronavirus,1593110182,43,https://www.tiktok.com/@washingtonpost/video/6842356121693359365?lang=en,1617,20,25,15100
washingtonpost,6665748878039842822,6842008684512447750,Finally we know how tall #investigative #howtall,1593029288,15,https://www.tiktok.com/@washingtonpost/video/6842008684512447750?lang=en,5417,35,48,33900
washingtonpost,6665748878039842822,6841969554160160005,Cleve shares his findings after interviewing black people across America. #reporting #journalism #blackjournalism,1593020177,48,https://www.tiktok.com/@washingtonpost/video/6841969554160160005?lang=en,2404,45,25,15500
washingtonpost,6665748878039842822,6841634364649000197,"We know that there might be 60 regular season @mlb games but it’s not official yet, idk.",1592942135,13,https://www.tiktok.com/@washingtonpost/video/6841634364649000197?lang=en,3624,75,50,26800
washingtonpost,6665748878039842822,6841601856540577029,TikTok but it’s the 1920s. #RoaringTwenties,1592934566,20,https://www.tiktok.com/@washingtonpost/video/6841601856540577029?lang=en,4127,29,52,25500
washingtonpost,6665748878039842822,6839812028597652742,Another major Supreme Court decision this week. #DACA,1592517840,43,https://www.tiktok.com/@washingtonpost/video/6839812028597652742?lang=en,1816,26,37,17400
washingtonpost,6665748878039842822,6839720564056182021,Duet your restaurant experience at La Petit Plague. And make sure to leave us a Yelp review! Reply to @dude180,1592496544,21,https://www.tiktok.com/@washingtonpost/video/6839720564056182021?lang=en,2912,32,87,25200
washingtonpost,6665748878039842822,6839404643190148357,Taking Monday off to spend more time with my TV #SkillBuilding #SelfImprovement,1592422987,13,https://www.tiktok.com/@washingtonpost/video/6839404643190148357?lang=en,168300,28000,1131,1400000
washingtonpost,6665748878039842822,6839356887960472838,"Following George Floyd’s death, more athletes are saying #blacklivesmatter than ever before.",1592411869,56,https://www.tiktok.com/@washingtonpost/video/6839356887960472838?lang=en,1199,58,21,13700
washingtonpost,6665748878039842822,6839024637716860166,Tell us how you’re doing in the comments #mentalhealthmatters #spam,1592334510,24,https://www.tiktok.com/@washingtonpost/video/6839024637716860166?lang=en,2945,32,87,22000
washingtonpost,6665748878039842822,6838957411211005190,What’s #Juneteenth? Texas native Karen Attiah explains.,1592318859,51,https://www.tiktok.com/@washingtonpost/video/6838957411211005190?lang=en,11700,365,256,204800
washingtonpost,6665748878039842822,6838677566585392389,"In a 6-3 ruling, the Supreme Court said gay and transgender workers are protected by federal law forbidding discrimination on the basis of sex.",1592253702,21,https://www.tiktok.com/@washingtonpost/video/6838677566585392389?lang=en,2251,22,18,19700
washingtonpost,6665748878039842822,6838624607616896261,Club Dave is wild #quarantine #coronavirus #firstwave #secondwave,1592241371,27,https://www.tiktok.com/@washingtonpost/video/6838624607616896261?lang=en,4442,115,71,25700
washingtonpost,6665748878039842822,6837579653725605126,Lisa writes recaps for #TheBachelor if you want to follow along when the show comes back on. Have a good weekend ya’ll!,1591998074,46,https://www.tiktok.com/@washingtonpost/video/6837579653725605126?lang=en,3709,25,34,25000
washingtonpost,6665748878039842822,6837530055497829638,Guess who?,1591986526,29,https://www.tiktok.com/@washingtonpost/video/6837530055497829638?lang=en,60000,371,172,499400
washingtonpost,6665748878039842822,6837163189076020485,Hope this works! Thanks for the tips @addisonre,1591901108,16,https://www.tiktok.com/@washingtonpost/video/6837163189076020485?lang=en,14100,338,348,81900
washingtonpost,6665748878039842822,6837106949935336709,Ishaan summarizes his column from earlier this week. What do you think?,1591888014,58,https://www.tiktok.com/@washingtonpost/video/6837106949935336709?lang=en,2471,114,55,19600
washingtonpost,6665748878039842822,6836833940376997125,🦴,1591824448,10,https://www.tiktok.com/@washingtonpost/video/6836833940376997125?lang=en,6719,71,50,35200
washingtonpost,6665748878039842822,6836807732419415302,"#Blacklivesmatter activists talk about every day trauma and anxiety. Plus, advice from experts on how to cope. #blackvoices",1591818346,55,https://www.tiktok.com/@washingtonpost/video/6836807732419415302?lang=en,2441,53,34,16700
washingtonpost,6665748878039842822,6836475725164449030,What #blacklivesmatter activists mean when they say “Defund the Police.”,1591741044,49,https://www.tiktok.com/@washingtonpost/video/6836475725164449030?lang=en,9004,295,204,40200
washingtonpost,6665748878039842822,6836420561422306565,A live painting of George Floyd by artist Ange Hillz.,1591728200,19,https://www.tiktok.com/@washingtonpost/video/6836420561422306565?lang=en,10600,30,83,46000
washingtonpost,6665748878039842822,6836098725727751430,Washington Post reporter Michael Brice-Saddler discusses the concerns of #blacklivesmatter protesters going forward. #blackvoices,1591653268,48,https://www.tiktok.com/@washingtonpost/video/6836098725727751430?lang=en,2314,59,47,16900
washingtonpost,6665748878039842822,6836057175983394053,It’s #definition time again!,1591643593,24,https://www.tiktok.com/@washingtonpost/video/6836057175983394053?lang=en,33100,4619,463,120000
washingtonpost,6665748878039842822,6834977534715759878,This TikTok is 59 seconds but listening and learning takes a little longer #blackvoices,1591392220,58,https://www.tiktok.com/@washingtonpost/video/6834977534715759878?lang=en,40400,1804,395,145500
washingtonpost,6665748878039842822,6834953453702352134,A #history lesson from a queer colleague #mypride #historytok,1591386613,50,https://www.tiktok.com/@washingtonpost/video/6834953453702352134?lang=en,3098,71,51,21500
washingtonpost,6665748878039842822,6834619727067761926,Take a moment to duet exhale with Washington Post podcast producer Jordan-Marie Smith.,1591308914,15,https://www.tiktok.com/@washingtonpost/video/6834619727067761926?lang=en,10900,90,141,51800
washingtonpost,6665748878039842822,6834534761122286853,"Jenari Mitchell, a protester in DC, recites a poem she wrote in front of the U.S. Capitol Building. #blackmusic",1591289128,37,https://www.tiktok.com/@washingtonpost/video/6834534761122286853?lang=en,18000,560,145,249000
washingtonpost,6665748878039842822,6834283544924179718,Robert Samuels talks about the disproportionate spread of coronavirus amongst black communities.,1591230638,56,https://www.tiktok.com/@washingtonpost/video/6834283544924179718?lang=en,3378,88,42,21100
washingtonpost,6665748878039842822,6834215100497284358,Time to define ... BIPOC #definitions #language #acronym,1591214702,18,https://www.tiktok.com/@washingtonpost/video/6834215100497284358?lang=en,9810,183,84,48900
washingtonpost,6665748878039842822,6833926437653843206,Our colleague Karen Attiah discusses the extra burden for black journalists simultaneously covering the pandemic and #blacklivesmatter protests,1591147497,53,https://www.tiktok.com/@washingtonpost/video/6833926437653843206?lang=en,24300,479,522,459000
washingtonpost,6665748878039842822,6833772527517486342,Covering this moment as a black reporter. #blacklivesmatter #blackvoicesheard,1591111657,59,https://www.tiktok.com/@washingtonpost/video/6833772527517486342?lang=en,15300,821,227,53000
washingtonpost,6665748878039842822,6833487041104235782,Based on a very real conversation this morning #whiteprivilege #blacklivesmatter,1591045187,37,https://www.tiktok.com/@washingtonpost/video/6833487041104235782?lang=en,42200,459,214,181700
washingtonpost,6665748878039842822,6833440498292657413,"The definition of white privilege, from Prof. Peggy McIntosh #blacklivesmatter",1591034350,14,https://www.tiktok.com/@washingtonpost/video/6833440498292657413?lang=en,15400,287,242,70100
washingtonpost,6665748878039842822,6832358756962012421,"Reply to @washingtonpost Choose your own adventure, part 3 #maincharacter",1590782488,20,https://www.tiktok.com/@washingtonpost/video/6832358756962012421?lang=en,15700,18,713,69000
washingtonpost,6665748878039842822,6832290418894359814,"Reply to @washingtonpost  Choose your own adventure, part 2",1590766577,32,https://www.tiktok.com/@washingtonpost/video/6832290418894359814?lang=en,8118,12,461,42200
washingtonpost,6665748878039842822,6831986193094151430,"Choose your own adventure, part 1",1590695743,29,https://www.tiktok.com/@washingtonpost/video/6831986193094151430?lang=en,23600,40,1932,95300
washingtonpost,6665748878039842822,6831904222435478789,Podcast technology is advancing quickly #WearYourMask,1590676658,18,https://www.tiktok.com/@washingtonpost/video/6831904222435478789?lang=en,25200,846,381,146100
washingtonpost,6665748878039842822,6831632440591748358,Cause the news don’t stop #newspaper,1590613379,30,https://www.tiktok.com/@washingtonpost/video/6831632440591748358?lang=en,5460,43,108,32300
washingtonpost,6665748878039842822,6831564122857983238,Cue the #StepChickens national anthem. @chunkysdead is now national news.,1590597473,12,https://www.tiktok.com/@washingtonpost/video/6831564122857983238?lang=en,12200,59,137,67500
washingtonpost,6665748878039842822,6831274233025285381,Hope this helps #tiktokanimals,1590529977,35,https://www.tiktok.com/@washingtonpost/video/6831274233025285381?lang=en,7866,109,142,48300
washingtonpost,6665748878039842822,6831198290223074566,These are real lyrics from “Summer Girls” - a huge hit song in 1999 by LFO. #TheHighNote,1590512295,16,https://www.tiktok.com/@washingtonpost/video/6831198290223074566?lang=en,20300,1250,267,233300
washingtonpost,6665748878039842822,6829763626530835717,The Newspaper Experience™️,1590178262,19,https://www.tiktok.com/@washingtonpost/video/6829763626530835717?lang=en,5207,48,155,40200
washingtonpost,6665748878039842822,6829682180134915333,How I spend my time during quarantine #venndiagram,1590159299,17,https://www.tiktok.com/@washingtonpost/video/6829682180134915333?lang=en,8739,38,113,51200
washingtonpost,6665748878039842822,6829373735615909125,ᴵ ᵃᵐ ᶠⁱⁿᵉ. #freezeframe,1590087483,8,https://www.tiktok.com/@washingtonpost/video/6829373735615909125?lang=en,36600,559,466,298000
washingtonpost,6665748878039842822,6829328092998192390,It’s our one-year TikTok anniversary! Thanks so much to all of our amazing followers. None of this would’ve happened without you. #90sMovieTrailer,1590076859,29,https://www.tiktok.com/@washingtonpost/video/6829328092998192390?lang=en,63800,313,266,238400
washingtonpost,6665748878039842822,6829017715747933445,Still tasted good though #tiktokwellness,1590004591,18,https://www.tiktok.com/@washingtonpost/video/6829017715747933445?lang=en,22700,300,214,163100
washingtonpost,6665748878039842822,6828957646926662918,"Multi Grain, multi-talented Cheerios. #tiktokwellness",1589990605,15,https://www.tiktok.com/@washingtonpost/video/6828957646926662918?lang=en,9216,152,105,68200
washingtonpost,6665748878039842822,6828649321244740869,She has many talents #acousticcovers,1589918817,13,https://www.tiktok.com/@washingtonpost/video/6828649321244740869?lang=en,4729,69,78,39100
washingtonpost,6665748878039842822,6828603441988766982,#QuarantineDreams,1589908135,21,https://www.tiktok.com/@washingtonpost/video/6828603441988766982?lang=en,5906,34,76,37200
washingtonpost,6665748878039842822,6828285687247195397,The speech is real. #tiktokgraduation,1589834152,19,https://www.tiktok.com/@washingtonpost/video/6828285687247195397?lang=en,16400,123,143,71100
washingtonpost,6665748878039842822,6828221282794867974,Feels good #got2bhome,1589819157,15,https://www.tiktok.com/@washingtonpost/video/6828221282794867974?lang=en,5015,91,83,42200
washingtonpost,6665748878039842822,6827122094921239814,Love is in the air 💕  #stepchickens,1589563232,19,https://www.tiktok.com/@washingtonpost/video/6827122094921239814?lang=en,9845,119,533,65600
washingtonpost,6665748878039842822,6827083346166713606,"Love that embassy life. Thank you, @mediawise.",1589554211,26,https://www.tiktok.com/@washingtonpost/video/6827083346166713606?lang=en,8348,22,157,55700
washingtonpost,6665748878039842822,6826787810717093125,"Rise up, Step Chickens 🐔 🐓 @chunkysdead",1589485401,24,https://www.tiktok.com/@washingtonpost/video/6826787810717093125?lang=en,134400,561,7291,497400
washingtonpost,6665748878039842822,6826749842086202630,TikTokGate #GateGate #Gate #Scandal #LolaGate,1589476560,23,https://www.tiktok.com/@washingtonpost/video/6826749842086202630?lang=en,11300,112,993,75200
washingtonpost,6665748878039842822,6826420788824952070,"Still looking (thanks for the audio, @parisorloff)",1589399947,12,https://www.tiktok.com/@washingtonpost/video/6826420788824952070?lang=en,6667,15,152,78400
washingtonpost,6665748878039842822,6826389891467775237,True story #WeHaveTechnology #Newspaper,1589392753,13,https://www.tiktok.com/@washingtonpost/video/6826389891467775237?lang=en,110100,640,767,398600
washingtonpost,6665748878039842822,6826049788551777542,Not sure who’s driving,1589313567,15,https://www.tiktok.com/@washingtonpost/video/6826049788551777542?lang=en,267200,10500,2320,1800000
washingtonpost,6665748878039842822,6825998319869857030,"Got a gift today from my coworker, who happens to be a can of meat #rememberegg",1589301583,12,https://www.tiktok.com/@washingtonpost/video/6825998319869857030?lang=en,11800,41,85,135700
washingtonpost,6665748878039842822,6825696368242216197,The newspaper hat always wins #nonope,1589231280,12,https://www.tiktok.com/@washingtonpost/video/6825696368242216197?lang=en,5814,14,39,48900
washingtonpost,6665748878039842822,6825629629466905861,They live for this.,1589215741,16,https://www.tiktok.com/@washingtonpost/video/6825629629466905861?lang=en,146700,3032,633,1200000
washingtonpost,6665748878039842822,6824580561844112645,"They’re making a National Treasure show for Disney Plus, so I thought I’d shoot my shot #nationaltreasure #niccage",1588971486,22,https://www.tiktok.com/@washingtonpost/video/6824580561844112645?lang=en,9096,253,102,58000
washingtonpost,6665748878039842822,6824554289206250757,How to make a Washington Post newspaper hat 📰 🎩,1588965368,11,https://www.tiktok.com/@washingtonpost/video/6824554289206250757?lang=en,9271,75,102,67800
washingtonpost,6665748878039842822,6824203306953477382,Gene is doing just fine #countryvibes,1588883649,24,https://www.tiktok.com/@washingtonpost/video/6824203306953477382?lang=en,3316,28,44,31300
washingtonpost,6665748878039842822,6824145111979478278,"Our travel section “By the Way” is doing just fine, don’t worry about them at all #familytime",1588870100,20,https://www.tiktok.com/@washingtonpost/video/6824145111979478278?lang=en,8374,64,58,45400
washingtonpost,6665748878039842822,6823823221276544261,Forgot something at work #newspaper,1588795156,16,https://www.tiktok.com/@washingtonpost/video/6823823221276544261?lang=en,21500,499,133,118400
washingtonpost,6665748878039842822,6823765374174121222,"Coming for your crown, @charlidamelio",1588781685,13,https://www.tiktok.com/@washingtonpost/video/6823765374174121222?lang=en,17500,41,71,221700
washingtonpost,6665748878039842822,6823444526158400774,I’m so generous #YourMoney,1588706982,14,https://www.tiktok.com/@washingtonpost/video/6823444526158400774?lang=en,10000,127,95,65400
washingtonpost,6665748878039842822,6823400958270196998,Oh no! The flowers! 💐 #vibewithme,1588696838,18,https://www.tiktok.com/@washingtonpost/video/6823400958270196998?lang=en,9273,61,82,47700
washingtonpost,6665748878039842822,6823093896067828997,You can’t escape the box 📦,1588625344,11,https://www.tiktok.com/@washingtonpost/video/6823093896067828997?lang=en,13300,120,65,82400
